Time,Elapsed Time,TC01,TC02,TC03,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,HEATER01,PELTIER01,PELTIER02,STA,PT01,MTR1_OST,MTR1_SPEED,MTR1_POS,MTR1_GRC,MTR2_OST,MTR2_SPEED,MTR2_POS,MTR2_GRC,MTR3_OST,MTR3_SPEED,MTR3_POS,MTR3_GRC,MTR4_OST,MTR4_SPEED,MTR4_POS,MTR4_GRC
12/08/2021 21:22:23.7959,176.008689,19.717790,19.683725,19.470043,20.229112,19.906636,20.081785,20.192282,19.715473,19.925172,20.172361,19.999542,20.276596,20.598276,19.816967,20.032903,20.262698,20.717291,19.827162,19.816735,19.742121,20.466511,20.087808,19.886247,19.887637,20.335890,19.933513,19.651745,21.032369,19.823455,20.288640,20.075298,19.753940,0.069612,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:24.7972,177.010010,19.693226,19.668430,19.448024,20.227722,19.914050,20.085723,20.189502,19.711533,19.915209,20.156146,19.897832,20.214982,20.555205,19.699483,19.918453,20.170044,20.739982,19.801906,19.790551,19.707825,20.437331,20.030123,19.854040,19.851492,20.202474,19.897137,19.624630,20.967786,19.781746,20.279375,20.049815,19.698093,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:25.7956,178.008338,19.667271,19.650818,19.411865,20.200852,19.893893,20.068348,20.169813,19.676078,19.881613,20.109584,19.965717,20.178152,20.498933,19.816504,20.004176,20.224711,20.715671,19.762977,19.753708,19.671674,20.394949,20.062093,19.918684,19.888332,20.286555,19.920538,19.616287,20.951351,19.830174,20.311570,20.143405,19.643170,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:26.7959,179.008662,19.681176,19.689750,19.400044,20.212898,19.926562,20.068812,20.171666,19.687201,19.887405,20.117692,19.893430,20.162400,20.521164,19.716168,19.956218,20.145027,20.738592,19.768538,19.748610,19.659856,20.410929,20.083175,19.873967,19.842918,20.300684,19.881381,19.596588,20.963157,19.794027,20.298831,20.087113,19.625094,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:27.7962,180.008986,19.652440,19.648268,19.379878,20.158694,19.884393,20.025258,20.147575,19.634132,19.790320,20.022246,19.821833,20.061862,20.436405,19.667271,19.872345,20.059082,20.719838,19.749305,19.737023,19.660319,20.351407,20.043792,19.848016,19.819052,20.193208,19.876747,19.587086,20.939082,19.817662,20.311338,20.139467,19.613274,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:28.7955,181.008314,19.732852,19.648037,19.427395,20.136455,19.856821,20.017845,20.120472,19.640621,19.780124,20.010431,19.866089,20.053985,20.358124,19.753708,19.924708,20.123251,20.711966,19.793795,19.799357,19.704118,20.334037,20.147111,19.936988,19.917294,20.246021,19.930501,19.638999,20.938387,19.845004,20.339595,20.205022,19.607481,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:29.7969,182.009634,19.741426,19.661246,19.421369,20.158230,19.870028,20.024563,20.134602,19.642707,19.777807,20.009968,19.883235,20.074372,20.508659,19.763208,19.988885,20.129506,20.731878,19.803064,19.831796,19.771782,20.343069,20.129274,19.967339,19.956450,20.312265,19.963864,19.705972,20.958064,19.904319,20.340985,20.213361,19.632510,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:30.7962,183.008959,19.950657,19.725669,19.530768,20.171897,19.899685,20.039622,20.146648,19.683493,19.848479,20.074603,19.974753,20.135992,20.560531,19.880686,20.091746,20.244168,20.727016,20.006261,20.060240,19.968497,20.399118,20.154524,20.034525,20.033367,20.429225,20.018540,19.794722,21.017323,19.977764,20.366230,20.282155,19.754171,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:31.7965,184.009283,20.077847,19.788003,19.591721,20.219847,19.958766,20.072750,20.192745,19.731462,19.922160,20.147806,20.030818,20.217067,20.668205,19.905709,20.158925,20.305085,20.746696,20.147343,20.181163,20.062093,20.444973,20.217299,20.085491,20.079005,20.500090,20.033598,19.810942,21.080283,20.023636,20.369936,20.280996,19.805845,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:32.7958,185.008610,20.021320,19.811638,19.585927,20.254823,19.995835,20.104024,20.259455,19.762513,19.921001,20.183016,20.086650,20.297673,20.755494,19.999542,20.215909,20.347702,20.780730,20.083638,20.137845,20.048888,20.500554,20.225869,20.148965,20.108889,20.532048,20.072518,19.846626,21.096486,20.053753,20.397033,20.301842,19.761818,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:33.7961,186.008933,20.000469,19.829943,19.587086,20.286092,20.013211,20.112595,20.308559,19.774099,19.957376,20.165411,19.991897,20.269647,20.740908,19.860760,20.136687,20.245789,20.791844,20.088503,20.110510,20.011821,20.495690,20.228417,20.112595,20.072750,20.482722,20.056533,19.792869,21.063618,19.963168,20.384064,20.236061,19.785454,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:34.8025,187.015242,19.962473,19.812564,19.592417,20.267331,19.998152,20.108425,20.287019,19.760196,19.930501,20.102171,19.904783,20.194135,20.612632,19.771550,20.038695,20.172824,20.801567,20.045877,20.071823,19.966875,20.434783,20.206412,20.085260,20.049583,20.352565,20.042633,19.779429,20.980750,19.929806,20.380821,20.217299,19.803759,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:35.7958,188.008584,19.939768,19.801906,19.595661,20.243010,20.001396,20.099854,20.245094,19.737719,19.854735,20.020625,19.863540,20.112132,20.488743,19.702959,19.951353,20.095453,20.815690,20.039158,20.046803,19.947877,20.380126,20.198768,20.085723,20.023173,20.269879,20.031282,19.764367,20.932600,19.899222,20.377810,20.221468,19.781978,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:36.8620,189.074735,19.933513,19.791710,19.593575,20.193903,19.989348,20.067885,20.208033,19.703654,19.800052,19.967570,19.801674,20.064873,20.390317,19.634364,19.895283,20.049815,20.770543,20.011126,20.021551,19.902002,20.295357,20.165875,20.062788,19.989117,20.180700,20.013443,19.737487,20.855510,19.869333,20.357198,20.222858,19.822528,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:37.7974,190.010227,19.924245,19.762282,19.591953,20.165180,19.977301,20.052827,20.169118,19.697397,19.796344,19.950194,19.810711,20.055838,20.356966,19.663795,19.927025,20.053985,20.738129,20.012748,20.044255,19.934671,20.284702,20.163790,20.110047,20.035915,20.199463,20.050510,19.807467,20.824719,19.923782,20.374568,20.268489,19.866784,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:38.7968,191.009555,20.028270,19.826931,19.666576,20.200621,20.033830,20.082943,20.213593,19.735170,19.816040,19.950426,19.781283,20.058618,20.370862,19.624862,19.888564,20.029197,20.763829,20.100549,20.138540,20.041475,20.274511,20.217762,20.131128,20.066263,20.173519,20.060703,19.817199,20.771006,19.901771,20.384527,20.247179,19.842223,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:39.7991,192.011873,20.021783,19.903161,19.760196,20.213361,20.082943,20.104024,20.214287,19.765526,19.799588,19.933744,19.738646,20.020161,20.324772,19.565301,19.835272,19.981008,20.808976,20.123020,20.133907,20.022710,20.257371,20.210350,20.130201,20.061167,20.125336,20.054912,19.804223,20.743918,19.884625,20.373178,20.222395,19.943475,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:40.7974,193.010202,20.008114,19.950889,19.792405,20.226796,20.122093,20.111205,20.221005,19.761818,19.811869,19.930501,19.724510,20.000237,20.313423,19.557421,19.813028,19.958998,20.827497,20.107267,20.108194,20.002322,20.243241,20.202474,20.104024,20.052132,20.090356,20.052132,19.797503,20.727710,19.878137,20.372947,20.236524,19.998384,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:41.7957,194.008531,20.007188,19.916367,19.782210,20.191124,20.115143,20.094063,20.191587,19.742585,19.769233,19.888564,19.702727,19.951353,20.251812,19.541893,19.773172,19.936756,20.812217,20.113754,20.118850,20.002786,20.219383,20.215909,20.113754,20.041012,20.069970,20.050973,19.791942,20.699463,19.888101,20.371326,20.258992,19.960852,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:42.7956,195.008369,20.052132,19.938378,19.830174,20.181858,20.129274,20.081090,20.171434,19.736792,19.769928,19.888796,19.754866,19.958071,20.194598,19.645488,19.781746,19.981240,20.787908,20.155451,20.153366,20.028270,20.219152,20.243705,20.172361,20.093368,20.109815,20.129274,19.907331,20.667973,20.023868,20.404676,20.312265,19.931196,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:43.7984,196.011208,20.006493,19.961315,19.841992,20.187186,20.148733,20.100317,20.174677,19.771782,19.827857,19.952743,19.834345,20.026417,20.202474,19.743048,19.890417,20.066032,20.806198,20.124178,20.109352,20.007188,20.307401,20.221236,20.269184,20.169349,20.232818,20.221700,20.001396,20.708493,20.216835,20.424825,20.299294,19.990507,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:44.7973,197.010059,19.990507,19.979850,19.827857,20.233745,20.169118,20.125568,20.253665,19.785917,19.837821,19.965022,19.885320,20.045877,20.299989,19.769697,19.961547,20.079236,20.817079,20.117923,20.107731,20.004408,20.347933,20.212203,20.234208,20.129738,20.274743,20.191587,19.975911,20.765450,20.163095,20.409540,20.250190,20.060935,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:45.7966,198.009386,19.983556,19.950889,19.808625,20.239072,20.147111,20.116302,20.268026,19.765757,19.817430,19.944170,19.849406,20.009041,20.425056,19.734938,19.945097,20.065337,20.826108,20.110510,20.098001,19.995604,20.333342,20.208960,20.186491,20.103097,20.249264,20.163558,19.946719,20.798326,20.127884,20.414403,20.230965,20.011589,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:22:46.8184,199.031158,19.961547,19.926794,19.797271,20.226332,20.117228,20.093136,20.235829,19.758806,19.804918,19.927025,19.826467,19.994214,20.426214,19.697861,19.916599,20.023636,20.809671,20.106341,20.082248,19.989348,20.332415,20.208033,20.145721,20.078310,20.206643,20.139699,19.901076,20.801336,20.082248,20.393328,20.173751,20.025953,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:47.7968,200.009542,19.971046,19.919611,19.802137,20.231197,20.104951,20.077152,20.220773,19.751391,19.804918,19.940463,19.819516,19.994909,20.476238,19.741195,19.972204,20.043328,20.807355,20.112827,20.087113,19.993982,20.306938,20.186259,20.104719,20.045877,20.274279,20.107267,19.867247,20.819394,20.073213,20.401202,20.147806,20.045182,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:48.7991,201.011861,19.956681,19.899917,19.796344,20.241852,20.093368,20.086418,20.220542,19.750695,19.831796,19.981935,19.837357,20.063483,20.568636,19.676078,19.906636,20.081785,20.815458,20.097306,20.086186,19.986105,20.338437,20.209191,20.113754,20.068812,20.191124,20.112364,19.864235,20.805272,20.055143,20.411392,20.155682,20.008809,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:49.7974,202.010190,19.943012,19.920074,19.799588,20.248106,20.083638,20.105877,20.235134,19.781283,19.871650,20.025722,19.866089,20.100086,20.621432,19.796344,19.969192,20.116302,20.832591,20.094758,20.082480,19.981008,20.380590,20.240462,20.137382,20.096379,20.258529,20.131822,19.886479,20.812217,20.088503,20.429225,20.262467,20.035452,-0.032745,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:50.7957,203.008518,20.000237,19.940000,19.794027,20.265014,20.111900,20.116070,20.249727,19.808625,19.923318,20.087113,19.968729,20.145490,20.638335,19.915672,20.063947,20.190892,20.858057,20.130664,20.117692,20.011821,20.408382,20.311107,20.146648,20.111205,20.379200,20.132981,19.892966,20.849954,20.115143,20.433394,20.281691,20.118155,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:51.7961,204.008841,20.025026,19.977069,19.826467,20.280765,20.126494,20.125800,20.259687,19.821138,19.951121,20.107731,19.988653,20.190660,20.708030,19.932586,20.106804,20.213593,20.878661,20.158694,20.145258,20.048193,20.449374,20.321993,20.193440,20.164253,20.450300,20.179078,19.976143,20.884448,20.208960,20.450995,20.353955,20.159852,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:52.7984,205.011161,20.054217,19.994677,19.849870,20.293041,20.132981,20.146416,20.259455,19.835272,19.985642,20.146648,20.049352,20.247642,20.760819,19.996531,20.191124,20.281691,20.894171,20.197610,20.213824,20.143868,20.495690,20.344459,20.253896,20.218920,20.552658,20.214519,20.023173,20.946026,20.223553,20.468595,20.393791,20.211508,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:53.7957,206.008492,20.121630,20.024331,19.939305,20.312033,20.146416,20.158230,20.272426,19.861223,20.003944,20.170508,20.078542,20.276596,20.802957,20.037073,20.255749,20.300684,20.908293,20.237219,20.249032,20.164022,20.512827,20.396339,20.267331,20.230270,20.622126,20.235598,20.032208,20.986768,20.227722,20.475774,20.364377,20.251117,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:54.7960,207.008815,20.111900,20.061630,19.947182,20.342143,20.169813,20.183480,20.310412,19.889722,20.049352,20.221468,20.104719,20.317360,20.924961,20.058850,20.304853,20.323846,20.920099,20.243473,20.232355,20.141320,20.531816,20.379200,20.277522,20.251348,20.617727,20.274974,20.092673,21.021953,20.323846,20.501711,20.439878,20.277059,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:55.7964,208.009139,20.116533,20.054912,19.902002,20.356271,20.182090,20.189965,20.331489,19.917526,20.080858,20.240694,20.123715,20.325930,20.929591,20.082711,20.343069,20.332415,20.943249,20.229112,20.223321,20.134602,20.563078,20.452153,20.336584,20.279607,20.666584,20.294199,20.078773,21.040702,20.309486,20.523711,20.489206,20.288640,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:56.7957,209.008465,20.170508,20.057692,19.963168,20.362988,20.190197,20.209886,20.346080,19.940927,20.092441,20.244168,20.135761,20.358356,21.017786,20.060935,20.328246,20.354882,20.955981,20.281691,20.288177,20.198536,20.579519,20.518153,20.365767,20.310875,20.668668,20.310644,20.096611,21.045332,20.295125,20.520701,20.502175,20.257371,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:57.7960,210.008789,20.259687,20.096379,19.971046,20.379200,20.200621,20.236061,20.359050,19.974058,20.166338,20.300684,20.110742,20.377116,21.016860,20.012284,20.284934,20.324772,21.001583,20.353955,20.377579,20.276827,20.577435,20.563773,20.390317,20.352334,20.614716,20.333805,20.126726,21.013157,20.296515,20.533206,20.516764,20.265941,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:58.7963,211.009112,20.320835,20.150586,19.992129,20.444279,20.240694,20.283544,20.415329,20.040085,20.207570,20.334731,20.157072,20.397497,21.028434,20.101476,20.340290,20.375726,21.085144,20.400276,20.422277,20.335426,20.584614,20.571646,20.411624,20.381516,20.633472,20.354418,20.166338,21.015472,20.324772,20.548953,20.571183,20.340753,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:22:59.7957,212.008439,20.321993,20.167265,19.991665,20.497080,20.259919,20.323382,20.472995,20.067422,20.322224,20.420656,20.194830,20.476932,21.005055,20.103561,20.344459,20.431309,21.136759,20.383369,20.416024,20.346312,20.656164,20.607770,20.468132,20.460490,20.610548,20.406760,20.227259,21.010148,20.350249,20.559605,20.591792,20.386148,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:23:00.7960,213.008763,20.335658,20.148038,20.022246,20.573267,20.271037,20.345617,20.537142,20.100781,20.455626,20.510743,20.173519,20.545942,21.015703,20.049120,20.295820,20.432699,21.170319,20.415329,20.456090,20.384295,20.696221,20.635556,20.498006,20.484806,20.604296,20.419498,20.236987,21.007601,20.343301,20.569562,20.571183,20.367620,0.069612,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:23:01.7963,214.009087,20.343996,20.173287,19.980081,20.646902,20.297905,20.389159,20.615411,20.147343,20.477859,20.532279,20.148501,20.564004,21.066164,20.031977,20.253665,20.430383,21.214525,20.432467,20.473922,20.415561,20.667278,20.632315,20.500785,20.481796,20.557057,20.436636,20.265246,20.983990,20.360903,20.579982,20.568636,20.360208,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:23:02.7956,215.008412,20.276132,20.143868,19.947877,20.635093,20.274743,20.369473,20.608696,20.121861,20.478090,20.551037,20.185101,20.600360,21.061072,20.071360,20.336816,20.457479,21.218228,20.392170,20.432467,20.414403,20.677235,20.620737,20.576972,20.559373,20.626757,20.510511,20.367157,21.022647,20.417645,20.598044,20.572572,20.409540,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:23:03.7960,216.008735,20.262467,20.126263,19.924245,20.608464,20.263856,20.368778,20.598739,20.103329,20.461648,20.543395,20.215909,20.640187,21.080978,20.119545,20.404676,20.438489,21.172634,20.355113,20.390317,20.384527,20.683950,20.594108,20.526027,20.492911,20.672141,20.475080,20.310875,21.079357,20.374336,20.577204,20.493143,20.343301,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:04.7963,217.009059,20.217067,20.078542,19.895978,20.550342,20.228880,20.328478,20.550805,20.052132,20.384064,20.497543,20.185564,20.606149,21.097874,20.086881,20.420193,20.415098,21.147174,20.330099,20.368778,20.350249,20.677930,20.579982,20.485038,20.454237,20.667047,20.438026,20.273584,21.093940,20.351639,20.573730,20.446826,20.303695,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,4294967295.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:05.7956,218.008386,20.194135,20.045877,19.871881,20.526953,20.211508,20.301842,20.515606,20.016455,20.347238,20.464427,20.204790,20.598970,21.213830,20.116302,20.421351,20.433625,21.120557,20.313423,20.360208,20.332879,20.656627,20.553584,20.450763,20.409771,20.665889,20.430615,20.233745,21.135602,20.323614,20.568173,20.414403,20.270110,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:06.7959,219.008709,20.184406,20.033367,19.872808,20.538300,20.203401,20.312033,20.524174,20.023173,20.338900,20.473227,20.254360,20.636019,21.088847,20.133907,20.453542,20.514680,21.099958,20.314581,20.330331,20.283776,20.659869,20.532279,20.411856,20.385453,20.642734,20.391475,20.187186,21.177031,20.310875,20.570257,20.383600,20.231892,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:07.7963,220.009034,20.154524,20.015296,19.853345,20.512827,20.178152,20.276364,20.487817,19.992824,20.328246,20.459332,20.291651,20.655701,20.953434,20.179773,20.443584,20.532048,21.089773,20.294662,20.312960,20.260382,20.681403,20.527185,20.403055,20.373178,20.633241,20.382674,20.163790,21.288582,20.321298,20.568173,20.362061,20.256213,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:08.7956,221.008360,20.131591,20.004408,19.851492,20.496385,20.164716,20.265941,20.468595,19.964790,20.312033,20.464427,20.296283,20.658943,20.906209,20.222858,20.575120,20.501248,21.057831,20.269415,20.271731,20.229344,20.655238,20.488743,20.345849,20.311107,20.731646,20.346775,20.112132,21.347825,20.268489,20.553352,20.306243,20.228185,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:09.7959,222.008684,20.097306,19.992360,19.851028,20.500785,20.153829,20.258297,20.457479,19.949499,20.284702,20.432699,20.287713,20.620968,20.876809,20.217530,20.600128,20.475311,21.046721,20.243705,20.242315,20.186028,20.633241,20.476238,20.305316,20.276132,20.760588,20.314349,20.062788,21.347130,20.238609,20.547100,20.279607,20.233050,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:10.7962,223.009009,20.073908,19.995835,19.840138,20.501480,20.143868,20.272658,20.445668,19.966644,20.242547,20.402823,20.278449,20.594802,20.863844,20.229112,20.619116,20.478553,21.036304,20.233513,20.218457,20.152671,20.627452,20.458637,20.245558,20.233745,20.775868,20.281691,20.040780,21.340419,20.238840,20.536911,20.254591,20.170276,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:11.7955,224.008333,20.028502,19.962473,19.804686,20.486196,20.146880,20.253433,20.433394,19.957145,20.209191,20.351176,20.280765,20.575120,20.793001,20.224711,20.649681,20.488048,21.018481,20.191587,20.177225,20.110047,20.599665,20.413477,20.213361,20.196915,20.792770,20.238609,19.999311,21.408915,20.192977,20.501943,20.207107,20.212666,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:23:12.7959,225.008657,20.007651,19.965717,19.793332,20.486196,20.135066,20.262698,20.433162,19.952974,20.173056,20.322456,20.302537,20.567015,20.946952,20.225174,20.678161,20.504954,20.982370,20.176530,20.155219,20.079700,20.599665,20.392865,20.171434,20.166801,20.798789,20.202011,19.950194,21.413543,20.147343,20.469522,20.151281,20.195756,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
