Time,ElapsedTime,TC01,TC02,TC03,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,STA,PELTIER02,PELTIER01,HEATER01,PT01
11/15/2021 16:41:54.9614,2631.900603,4.737566,7.706298,10.499614,12.704607,14.316499,15.951178,17.256921,18.759614,20.025140,20.686624,21.442846,22.449447,23.133833,23.647932,24.347079,24.693793,24.771546,1376.335704,25.588713,26.056587,26.427227,26.752833,27.120916,27.615641,27.982195,28.425246,28.877097,29.377895,22.927984,23.185199,17.477049,44.488447,2.900811
11/15/2021 16:41:55.9597,2632.898930,4.752236,7.716537,10.507820,12.720074,14.325947,15.951540,17.273953,18.772642,20.031647,20.688611,21.450066,22.461170,23.137798,23.659102,24.349780,24.706932,24.775865,1376.341580,25.606518,26.057486,26.430822,26.757145,27.122712,27.612230,27.992426,28.423452,28.887678,29.380225,22.929426,23.192769,17.477049,44.487207,2.905941
11/15/2021 16:41:56.9590,2633.898258,4.748752,7.726045,10.501437,12.709157,14.317771,15.949182,17.266162,18.766670,20.028755,20.686624,21.453677,22.463875,23.132571,23.656039,24.342398,24.703152,24.775145,1376.334813,25.597706,26.049756,26.436034,26.756067,27.114988,27.611691,27.983811,28.422196,28.876738,29.365705,22.922756,23.180874,17.469440,44.484728,2.911070
11/15/2021 16:41:57.9583,2634.897586,4.758471,7.727325,10.505267,12.714615,14.335213,15.959885,17.274496,18.769747,20.043575,20.698906,21.455662,22.463694,23.136176,23.652796,24.349600,24.708192,24.778385,1376.330896,25.594648,26.040048,26.426868,26.753012,27.104750,27.595174,27.977349,28.422555,28.865619,29.367139,22.920413,23.179612,17.470165,44.471444,2.905941
11/15/2021 16:41:58.9567,2635.895915,4.758471,7.726959,10.510190,12.722804,14.333214,15.957164,17.265437,18.769385,20.036165,20.697642,21.456745,22.467482,23.140502,23.659462,24.354821,24.706392,24.762727,1376.325197,25.587634,26.039688,26.416444,26.746365,27.104750,27.601099,27.976990,28.414840,28.858445,29.359251,22.915545,23.169519,17.465998,44.465599,2.900811
11/15/2021 16:41:59.9600,2636.899232,4.776075,7.737015,10.526054,12.725351,14.336121,15.974398,17.283012,18.777708,20.046286,20.710647,21.458009,22.473794,23.144467,23.659102,24.354641,24.707832,24.771726,1376.336238,25.596627,26.051014,26.429564,26.755887,27.120556,27.603433,27.981477,28.418967,28.875662,29.371800,22.920052,23.188083,17.474150,44.472152,2.911070
11/15/2021 16:42:00.9563,2637.895567,4.769840,7.735735,10.524595,12.727899,14.343025,15.965328,17.278120,18.777527,20.047913,20.701797,21.460355,22.468383,23.140862,23.655679,24.353381,24.709632,24.767226,1376.331074,25.595008,26.044902,26.430283,26.748880,27.116605,27.602176,27.983452,28.419325,28.867412,29.363016,22.916447,23.180153,17.472882,44.464005,2.911070
11/15/2021 16:42:01.9616,2638.900882,4.768557,7.737747,10.526054,12.732994,14.343025,15.969137,17.285187,18.778613,20.047009,20.713357,21.466312,22.471990,23.144828,23.663966,24.350500,24.706752,24.780724,1376.341580,25.600224,26.052452,26.435674,26.766308,27.126663,27.610434,27.983272,28.425067,28.881401,29.369290,22.922215,23.193670,17.475419,44.474986,2.905941
11/15/2021 16:42:02.9560,2639.895221,4.776992,7.745426,10.527513,12.732630,14.350293,15.972765,17.294427,18.787479,20.049539,20.713537,21.465409,22.481007,23.151676,23.668470,24.357522,24.711971,24.776225,1376.336594,25.596627,26.050834,26.429923,26.758223,27.115886,27.611512,27.985964,28.422375,28.867771,29.369828,22.920052,23.179252,17.475056,44.468610,2.905941
11/15/2021 16:42:03.9583,2640.897542,4.774241,7.753470,10.525325,12.736269,14.350838,15.972947,17.286998,18.789831,20.048094,20.708480,21.468117,22.466580,23.148973,23.666488,24.353741,24.709812,24.771906,1376.334991,25.595907,26.052632,26.428665,26.749419,27.117503,27.606844,27.977349,28.420043,28.867054,29.366780,22.924018,23.191868,17.471795,44.460286,2.895682
11/15/2021 16:42:04.9626,2641.901854,4.783960,7.743414,10.538271,12.736087,14.354653,15.972584,17.282831,18.788384,20.045925,20.705228,21.465770,22.477761,23.145548,23.665047,24.362023,24.704232,24.768846,1376.332320,25.594468,26.038969,26.428485,26.749778,27.113911,27.600739,27.968016,28.416814,28.861494,29.358713,22.908515,23.178171,17.481216,44.459223,2.905941
11/15/2021 16:42:05.9589,2642.898192,4.794228,7.764257,10.545382,12.741546,14.356470,15.980747,17.300225,18.789107,20.052973,20.714079,21.468839,22.473253,23.155101,23.670631,24.358602,24.702612,24.776765,1376.335882,25.592850,26.046879,26.420398,26.747982,27.113192,27.597328,27.980580,28.424349,28.872255,29.376281,22.924198,23.186822,17.474150,44.451961,2.905941
11/15/2021 16:42:06.9583,2643.897519,4.788361,7.757675,10.534806,12.739362,14.351383,15.974035,17.290260,18.789469,20.051889,20.711912,21.459272,22.466219,23.145188,23.660903,24.351220,24.704412,24.776945,1376.335348,25.593030,26.045980,26.429564,26.751216,27.115886,27.603792,27.980939,28.417711,28.869565,29.368752,22.919331,23.176188,17.488281,44.453555,2.905941
11/15/2021 16:42:07.9581,2644.897355,4.793678,7.763892,10.544288,12.742637,14.361375,15.980566,17.292796,18.792545,20.047551,20.714260,21.470644,22.477220,23.147711,23.668650,24.353201,24.703872,24.772625,1376.335169,25.604540,26.045621,26.430822,26.753012,27.118940,27.606126,27.972324,28.423990,28.868668,29.366960,22.921675,23.173124,17.487194,44.448773,2.900811
11/15/2021 16:42:08.9604,2645.899673,4.791478,7.759321,10.537724,12.747186,14.356288,15.976031,17.288810,18.790555,20.047190,20.703242,21.462521,22.467662,23.146990,23.663065,24.353021,24.696672,24.766686,1376.333033,25.599144,26.051733,26.434236,26.753551,27.113192,27.590506,27.982913,28.413405,28.870999,29.367677,22.908515,23.180694,17.472339,44.446293,2.895682
11/15/2021 16:42:09.9598,2646.899003,4.805597,7.766817,10.551035,12.753919,14.366099,15.991813,17.297870,18.801049,20.065805,20.715343,21.467034,22.482450,23.153299,23.669370,24.359322,24.706572,24.775865,1376.335348,25.603641,26.048857,26.429743,26.753551,27.117144,27.596969,27.986323,28.421837,28.867054,29.363733,22.919511,23.182856,17.479404,44.447002,2.900811
11/15/2021 16:42:10.9626,2647.901831,4.813848,7.777238,10.559969,12.755920,14.372276,15.994716,17.307654,18.800868,20.068697,20.718233,21.475698,22.489483,23.165735,23.679999,24.369585,24.718271,24.771366,1376.334991,25.592670,26.049756,26.428126,26.756426,27.109241,27.600560,27.977888,28.416096,28.867054,29.364808,22.911940,23.179973,17.488643,44.437260,2.905941
11/15/2021 16:42:11.9559,2648.895172,4.817516,7.786014,10.557599,12.762289,14.367553,15.996530,17.311459,18.805754,20.064179,20.721123,21.481294,22.486057,23.158345,23.672613,24.365264,24.708372,24.785224,1376.340690,25.606159,26.051553,26.436034,26.762535,27.118221,27.610794,27.985605,28.429731,28.862570,29.368932,22.924739,23.187182,17.492266,44.445408,2.900811
11/15/2021 16:42:12.9572,2649.896494,4.814582,7.784551,10.562887,12.765928,14.376455,15.999432,17.307835,18.807201,20.077191,20.726723,21.476781,22.491106,23.161769,23.674234,24.361663,24.715211,24.780544,1376.336594,25.605979,26.047598,26.429743,26.762355,27.114449,27.599842,27.977529,28.418070,28.867054,29.360864,22.915545,23.183217,17.484114,44.436374,2.905941
11/15/2021 16:42:13.9606,2650.899811,4.819899,7.791499,10.569633,12.770841,14.376637,15.996711,17.307291,18.805754,20.068155,20.724194,21.476781,22.484073,23.157804,23.675856,24.364724,24.713411,24.781984,1376.334991,25.598425,26.048138,26.428485,26.754629,27.117503,27.607382,27.974478,28.420761,28.865440,29.356741,22.911039,23.177810,17.482665,44.441865,2.900811
11/15/2021 16:42:14.9579,2651.897145,4.825584,7.794790,10.566351,12.769385,14.385902,16.003604,17.320337,18.811001,20.073035,20.728168,21.492846,22.493631,23.167897,23.676396,24.372105,24.717731,24.783424,1376.339621,25.606159,26.050834,26.437112,26.761277,27.115527,27.608998,27.992785,28.429373,28.862570,29.361761,22.921675,23.192589,17.489549,44.435843,2.905941
11/15/2021 16:42:15.9582,2652.897470,4.829617,7.796618,10.568539,12.765746,14.382450,16.003967,17.310553,18.811544,20.066348,20.727626,21.481474,22.487680,23.156903,23.675495,24.363463,24.711251,24.784684,1376.338019,25.604180,26.048138,26.431541,26.757504,27.120916,27.607203,27.984349,28.417173,28.866336,29.362478,22.920052,23.188444,17.490636,44.421851,2.905941
11/15/2021 16:42:16.9576,2653.896799,4.834752,7.793510,10.567992,12.775935,14.393169,16.008684,17.318344,18.814620,20.068516,20.732864,21.488514,22.493090,23.167537,23.681440,24.363823,24.711611,24.782884,1376.338909,25.602562,26.056947,26.438909,26.751755,27.114988,27.605228,27.983811,28.420223,28.861315,29.365167,22.915545,23.190246,17.499693,44.428758,2.905941
11/15/2021 16:42:17.9599,2654.899118,4.840069,7.795521,10.578750,12.779756,14.387719,16.009047,17.318162,18.819324,20.070143,20.728529,21.489236,22.492369,23.162671,23.682161,24.368144,24.710891,24.772625,1376.330718,25.601662,26.042564,26.431541,26.746005,27.107265,27.595353,27.973401,28.411072,28.858804,29.355486,22.905270,23.174025,17.489368,44.419902,2.905941
11/15/2021 16:42:18.9612,2655.900438,4.834568,7.803565,10.578385,12.773934,14.389717,16.012312,17.319431,18.809011,20.070143,20.734128,21.485265,22.492369,23.164113,23.678198,24.365444,24.713951,24.786664,1376.338019,25.607058,26.054969,26.428306,26.753372,27.119479,27.602176,27.975196,28.417890,28.862929,29.361761,22.914283,23.184298,17.488099,44.420965,2.900811
11/15/2021 16:42:20.0074,2656.946640,4.845386,7.807953,10.595707,12.785397,14.392987,16.013763,17.326859,18.818057,20.085143,20.738825,21.490860,22.494893,23.162130,23.679999,24.366704,24.715391,24.780004,1376.339443,25.606878,26.047958,26.434236,26.760199,27.115348,27.603253,27.976272,28.422375,28.870282,29.364808,22.918790,23.185199,17.495889,44.422205,2.905941
11/15/2021 16:42:21.0277,2657.966913,4.846486,7.803382,10.583491,12.780302,14.400618,16.015577,17.319793,18.815886,20.080264,20.733587,21.487070,22.491647,23.165735,23.673334,24.358422,24.714851,24.780004,1376.339443,25.608856,26.050475,26.432259,26.755528,27.110498,27.605946,27.979324,28.418070,28.860956,29.367139,22.915726,23.185380,17.490817,44.420079,2.911070
11/15/2021 16:42:21.9976,2658.936831,4.847403,7.813621,10.590054,12.785761,14.398983,16.013763,17.327040,18.821857,20.081348,20.735573,21.488153,22.497057,23.165374,23.676036,24.368685,24.707652,24.785224,1376.338553,25.606878,26.052272,26.434416,26.759660,27.117323,27.600560,27.981477,28.417890,28.866874,29.366243,22.920413,23.187002,17.491179,44.413349,2.900811
11/15/2021 16:42:22.9605,2659.899765,4.861888,7.818557,10.597712,12.790127,14.408611,16.027912,17.334831,18.825295,20.085143,20.745869,21.485626,22.501927,23.167357,23.678738,24.374086,24.713231,24.784864,1376.336238,25.598425,26.053890,26.434955,26.756067,27.112474,27.598585,27.975913,28.414481,28.862570,29.358713,22.913743,23.183037,17.490092,44.409098,2.911070
11/15/2021 16:42:23.9574,2660.896614,4.866472,7.825138,10.598442,12.798679,14.405705,16.025191,17.332657,18.833618,20.089662,20.741714,21.496817,22.500845,23.171322,23.691529,24.367244,24.720251,24.782884,1376.341580,25.611734,26.061261,26.440167,26.756785,27.119658,27.610075,27.974478,28.416993,28.863646,29.366960,22.919511,23.185380,17.503135,44.415828,2.916200
11/15/2021 16:42:25.0155,2661.954782,4.865372,7.823493,10.602635,12.796678,14.406068,16.025191,17.337730,18.835065,20.080987,20.747856,21.497358,22.495434,23.170601,23.679279,24.369945,24.712691,24.783964,1376.337128,25.614791,26.053711,26.430103,26.753731,27.114809,27.608998,27.976990,28.416814,28.857907,29.357458,22.912481,23.175828,17.489911,44.401481,2.895682
11/15/2021 16:42:25.9560,2662.895266,4.861522,7.825870,10.596801,12.802136,14.417877,16.022833,17.335375,18.831266,20.082071,20.741353,21.498983,22.493451,23.171142,23.687566,24.373726,24.709992,24.787743,1376.342649,25.601842,26.052632,26.434057,26.763253,27.125047,27.604869,27.979862,28.421120,28.864902,29.360685,22.922576,23.187903,17.499331,44.403607,2.900811
11/15/2021 16:42:26.9593,2663.898584,4.875823,7.818740,10.605553,12.808868,14.419693,16.031359,17.341535,18.832351,20.087493,20.753094,21.499524,22.504632,23.173665,23.690808,24.378047,24.717371,24.788463,1376.337484,25.610115,26.047778,26.431900,26.754629,27.118042,27.599662,27.976452,28.417173,28.860418,29.360506,22.914464,23.182496,17.504584,44.385009,2.916200
11/15/2021 16:42:28.0225,2664.961740,4.881690,7.832817,10.609199,12.805775,14.417877,16.032447,17.347514,18.834341,20.088939,20.741534,21.500427,22.503550,23.174205,23.689727,24.374806,24.717731,24.776405,1376.328046,25.597886,26.041306,26.420757,26.744029,27.105289,27.595174,27.967119,28.402819,28.848402,29.351184,22.905090,23.176188,17.489549,44.389968,2.900811
11/15/2021 16:42:28.9620,2665.901230,4.884441,7.845614,10.620868,12.822150,14.422237,16.036438,17.345883,18.841036,20.096710,20.747314,21.508910,22.508419,23.181234,23.696573,24.377326,24.724930,24.790803,1376.339443,25.607957,26.053531,26.436573,26.754450,27.118401,27.596969,27.975196,28.416814,28.866157,29.354949,22.925821,23.181054,17.494802,44.392271,2.900811
11/15/2021 16:42:29.9623,2666.901554,4.886641,7.841043,10.618680,12.812507,14.420602,16.034261,17.340991,18.834341,20.093818,20.751468,21.497719,22.506976,23.172583,23.683602,24.371385,24.712331,24.785044,1376.333211,25.602022,26.052093,26.427946,26.749778,27.109061,27.601637,27.972144,28.403716,28.864005,29.348136,22.911579,23.178351,17.500418,44.382175,2.905941
11/15/2021 16:42:31.0290,2667.968210,4.891775,7.852012,10.620868,12.808504,14.422964,16.050043,17.354761,18.840855,20.097975,20.752190,21.508368,22.504451,23.176909,23.692249,24.382368,24.724210,24.790623,1376.338553,25.603281,26.058205,26.431361,26.760558,27.108702,27.600021,27.975375,28.414661,28.859521,29.357279,22.912481,23.180153,17.500780,44.387843,2.905941
11/15/2021 16:42:31.9575,2668.896727,4.893792,7.861153,10.631078,12.824879,14.434772,16.053308,17.355848,18.844112,20.110084,20.759957,21.510173,22.517075,23.191507,23.695672,24.380567,24.724390,24.792603,1376.340512,25.606698,26.060362,26.427946,26.760019,27.114629,27.597328,27.977888,28.418608,28.862391,29.354052,22.915906,23.181595,17.499512,44.384654,2.905941
11/15/2021 16:42:32.9588,2669.898051,4.899292,7.857863,10.622874,12.826699,14.433319,16.043694,17.349144,18.849721,20.109361,20.756887,21.506383,22.513648,23.180513,23.692790,24.376246,24.710711,24.789723,1376.335882,25.603281,26.047598,26.429025,26.757684,27.118221,27.599662,27.969632,28.411072,28.857010,29.354949,22.908334,23.187723,17.498425,44.377923,2.911070
11/15/2021 16:42:33.9581,2670.897377,4.911943,7.863347,10.634725,12.835796,14.436952,16.055303,17.354942,18.846464,20.104843,20.762666,21.513783,22.517796,23.189164,23.697834,24.385428,24.720611,24.793503,1376.343005,25.612633,26.055868,26.437112,26.763074,27.122712,27.606844,27.974657,28.415737,28.862032,29.363016,22.919331,23.185199,17.507664,44.385363,2.895682
11/15/2021 16:42:34.9605,2671.899701,4.910659,7.859142,10.638554,12.831429,14.436225,16.050043,17.359472,18.847911,20.109903,20.763750,21.513603,22.519780,23.188804,23.699275,24.385608,24.727990,24.788463,1376.335526,25.605079,26.047598,26.422555,26.756785,27.107085,27.597508,27.973760,28.405331,28.854679,29.356024,22.907073,23.177990,17.505309,44.373672,2.895682
11/15/2021 16:42:35.9598,2672.899024,4.906809,7.864627,10.635089,12.832339,14.438950,16.055485,17.357116,18.852435,20.099782,20.762125,21.511978,22.514009,23.185019,23.696393,24.377687,24.710711,24.786844,1376.336772,25.607417,26.054969,26.425969,26.756606,27.115348,27.600021,27.963888,28.413225,28.850913,29.354411,22.911039,23.185920,17.495165,44.369598,2.900811
11/15/2021 16:42:36.9561,2673.895360,4.909009,7.872305,10.643841,12.830338,14.442402,16.058205,17.357297,18.851711,20.105565,20.758151,21.517393,22.515813,23.186641,23.694952,24.375886,24.724030,24.782344,1376.331964,25.602202,26.051014,26.423273,26.746544,27.110678,27.598226,27.969632,28.402999,28.850913,29.348316,22.916627,23.171682,17.494802,44.367650,2.905941
11/15/2021 16:42:38.0033,2674.942559,4.909559,7.864444,10.642747,12.829428,14.443855,16.054578,17.357116,18.847911,20.103578,20.756887,21.509993,22.504451,23.182676,23.690628,24.380567,24.714311,24.789183,1376.341224,25.611374,26.055868,26.437651,26.754989,27.124687,27.602894,27.976811,28.419146,28.856293,29.355666,22.924559,23.190967,17.501686,44.369421,2.900811
11/15/2021 16:42:38.9593,2675.898512,4.925144,7.875413,10.653504,12.836160,14.450940,16.058205,17.370161,18.858586,20.115867,20.766098,21.519920,22.520682,23.192048,23.704680,24.386508,24.718631,24.789363,1376.334635,25.601662,26.050654,26.432799,26.753911,27.109780,27.591044,27.971247,28.409637,28.853782,29.344730,22.913022,23.177450,17.498063,44.360388,2.905941
11/15/2021 16:42:39.9616,2676.900833,4.934127,7.881811,10.653686,12.852171,14.458752,16.070359,17.371610,18.860395,20.115505,20.775129,21.526779,22.526092,23.192769,23.706481,24.385248,24.724570,24.780004,1376.334279,25.598965,26.045261,26.421117,26.753911,27.111396,27.589788,27.973042,28.407125,28.845712,29.352080,22.904188,23.179432,17.492266,44.355428,2.905941
11/15/2021 16:42:40.9574,2677.896680,4.923310,7.877789,10.647305,12.843255,14.452030,16.060382,17.368712,18.854244,20.112794,20.767001,21.512700,22.526633,23.189164,23.698014,24.375346,24.718631,24.788103,1376.331608,25.602022,26.049756,26.422914,26.746365,27.107804,27.592122,27.965145,28.402640,28.850016,29.345268,22.906171,23.176008,17.502230,44.347457,2.900811
11/15/2021 16:42:41.9578,2678.897007,4.931011,7.893328,10.662802,12.852352,14.460205,16.077615,17.374509,18.868356,20.110806,20.776754,21.521184,22.523928,23.199978,23.705580,24.386508,24.727810,24.793143,1376.339977,25.614252,26.058565,26.430462,26.751395,27.121634,27.598046,27.974298,28.411611,28.857369,29.353335,22.909596,23.185740,17.505490,44.356668,2.895682
11/15/2021 16:42:42.9601,2679.899328,4.941094,7.881994,10.661526,12.851079,14.458934,16.068726,17.372879,18.859310,20.114602,20.772420,21.521545,22.526813,23.193490,23.701617,24.385968,24.720251,24.779645,1376.334279,25.600763,26.050115,26.430103,26.749239,27.107085,27.598405,27.962632,28.407484,28.854679,29.353873,22.908875,23.177810,17.499875,44.344446,2.900811
11/15/2021 16:42:43.9584,2680.897659,4.935594,7.891317,10.667178,12.853626,14.464202,16.069996,17.381031,18.866185,20.117132,20.776213,21.524794,22.522124,23.192589,23.698555,24.387409,24.722231,24.786664,1376.334279,25.605259,26.047418,26.431001,26.747802,27.109420,27.594994,27.967657,28.396360,28.848222,29.338993,22.907433,23.183397,17.500961,44.344269,2.905941
11/15/2021 16:42:44.9627,2681.901973,4.948611,7.900640,10.674288,12.867271,14.473830,16.083600,17.385742,18.875051,20.126349,20.791384,21.540136,22.534207,23.203583,23.715308,24.394790,24.727090,24.793323,1376.336950,25.612993,26.051553,26.433338,26.754989,27.112294,27.599662,27.968375,28.409996,28.846250,29.354590,22.906171,23.176548,17.509113,44.349760,2.905941
11/15/2021 16:42:45.9581,2682.897312,4.953011,7.900823,10.669183,12.865088,14.466200,16.075619,17.379401,18.874327,20.129421,20.782354,21.528584,22.533666,23.196554,23.709904,24.385428,24.726370,24.801781,1376.343005,25.613712,26.060722,26.433158,26.764511,27.123789,27.602355,27.978785,28.412149,28.857190,29.358355,22.912481,23.183217,17.500599,44.354897,2.900811
11/15/2021 16:42:47.0162,2683.955479,4.946411,7.899543,10.670824,12.860176,14.467835,16.077070,17.385923,18.868718,20.118939,20.774948,21.523350,22.526813,23.185920,23.705760,24.387769,24.728710,24.788463,1376.332498,25.599864,26.056407,26.424172,26.749060,27.108343,27.593199,27.957786,28.397616,28.846788,29.343475,22.906532,23.179973,17.502954,44.342320,2.900811
11/15/2021 16:42:47.9587,2684.897958,4.950811,7.908135,10.680122,12.870364,14.475828,16.090312,17.386285,18.878126,20.127614,20.783618,21.530028,22.525010,23.200339,23.710985,24.387229,24.733930,24.790983,1376.334813,25.603101,26.051014,26.426688,26.757145,27.120017,27.592122,27.965324,28.407125,28.848043,29.345268,22.908515,23.175467,17.504403,44.335412,2.911070
11/15/2021 16:42:48.9600,2685.899281,4.954111,7.905759,10.671007,12.868363,14.473285,16.078521,17.390090,18.878307,20.128879,20.787049,21.524252,22.528436,23.198356,23.710264,24.386869,24.729970,24.794223,1376.333033,25.603641,26.051194,26.430642,26.752833,27.114629,27.589788,27.961017,28.401025,28.843739,29.341862,22.906712,23.172764,17.501867,44.330098,2.905941
11/15/2021 16:42:50.0102,2686.949472,4.967312,7.920932,10.691244,12.878369,14.486546,16.099200,17.393170,18.885906,20.128879,20.795900,21.546272,22.544846,23.201600,23.716569,24.397671,24.738609,24.791163,1376.333389,25.602741,26.050115,26.432259,26.750677,27.104930,27.597687,27.968016,28.405869,28.849478,29.338097,22.902746,23.171862,17.508208,44.335766,2.900811
11/15/2021 16:42:51.0036,2687.942815,4.968595,7.917093,10.689421,12.875095,14.480370,16.092126,17.393713,18.881926,20.128879,20.791565,21.530750,22.533846,23.203763,23.711165,24.395870,24.730690,24.795662,1376.336594,25.604180,26.054969,26.434236,26.752114,27.115527,27.590865,27.964247,28.403358,28.851451,29.343654,22.914644,23.182316,17.511468,44.340017,2.911070
11/15/2021 16:42:51.9600,2688.899258,4.970795,7.922028,10.692702,12.887284,14.480370,16.097749,17.394438,18.888439,20.136288,20.791023,21.539955,22.541781,23.197815,23.708463,24.389209,24.732130,24.798002,1376.339087,25.608676,26.051014,26.431900,26.756785,27.121634,27.593737,27.970350,28.410534,28.846250,29.342758,22.913923,23.183217,17.515272,44.332046,2.900811
11/15/2021 16:42:52.9583,2689.897592,4.981245,7.923491,10.698719,12.883100,14.489453,16.100107,17.399511,18.891696,20.134120,20.793010,21.544106,22.539617,23.206646,23.715849,24.397131,24.731230,24.801961,1376.337484,25.610475,26.058205,26.425250,26.754450,27.117323,27.593737,27.968555,28.398872,28.851092,29.339890,22.902566,23.176368,17.510563,44.324075,2.905941
11/15/2021 16:42:54.0055,2690.944788,4.982712,7.924405,10.699083,12.888012,14.486728,16.106818,17.400598,18.886811,20.139722,20.793190,21.541940,22.541240,23.204123,23.716389,24.394430,24.731050,24.796562,1376.338019,25.612633,26.058025,26.429923,26.754450,27.114449,27.598226,27.970888,28.401384,28.851092,29.343654,22.904909,23.188444,17.505309,44.328858,2.905941
11/15/2021 16:42:54.9570,2691.896243,4.991328,7.954018,10.702729,12.890013,14.494539,16.109357,17.414186,18.902008,20.142252,20.805833,21.548980,22.546108,23.213675,23.724676,24.409733,24.742389,24.799262,1376.331964,25.598425,26.048138,26.432799,26.742412,27.108343,27.587813,27.954914,28.402281,28.842125,29.338814,22.900763,23.176548,17.501686,44.322658,2.900811
11/15/2021 16:42:55.9593,2692.898567,4.990595,7.940126,10.706376,12.892742,14.494721,16.106999,17.409838,18.892600,20.145505,20.796080,21.537970,22.544125,23.209170,23.719812,24.401091,24.737889,24.802141,1376.336950,25.610835,26.058924,26.432799,26.751036,27.111396,27.598585,27.963350,28.405690,28.845891,29.341324,22.901845,23.176909,17.512555,44.322835,2.905941
11/15/2021 16:42:56.9586,2693.897890,4.983628,7.936652,10.700724,12.886375,14.493813,16.095572,17.400236,18.896581,20.140987,20.793552,21.541399,22.540699,23.207187,23.715488,24.389029,24.731590,24.803041,1376.339799,25.612273,26.059823,26.435674,26.754629,27.118221,27.595712,27.969811,28.403178,28.851809,29.347598,22.907794,23.179072,17.515997,44.322835,2.911070
11/15/2021 16:42:57.9610,2694.900212,4.981245,7.930437,10.708199,12.891833,14.491088,16.100651,17.405127,18.888982,20.138638,20.785243,21.542662,22.532223,23.200699,23.705580,24.392090,24.724030,24.794223,1376.332142,25.597166,26.049756,26.423453,26.747802,27.109780,27.589429,27.964068,28.395643,28.838538,29.334691,22.898780,23.175828,17.517446,44.310259,2.905941
11/15/2021 16:42:59.0311,2695.970351,5.004345,7.941040,10.712757,12.898200,14.497446,16.105730,17.408932,18.892238,20.137192,20.802040,21.538872,22.540338,23.216919,23.715849,24.402712,24.727810,24.800882,1376.339977,25.614611,26.058565,26.434955,26.760738,27.113192,27.600201,27.971785,28.414123,28.845891,29.346523,22.912841,23.182676,17.512917,44.323898,2.911070
11/15/2021 16:43:00.0085,2696.947736,5.012044,7.957491,10.723513,12.913664,14.513613,16.115525,17.417628,18.913406,20.159059,20.805111,21.551326,22.552961,23.218181,23.727558,24.406853,24.736629,24.798902,1376.338197,25.609755,26.063059,26.433877,26.753731,27.110318,27.596431,27.967119,28.403896,28.851271,29.341503,22.909957,23.180874,17.509838,44.316990,2.895682
11/15/2021 16:43:00.9579,2697.897198,5.002145,7.949266,10.720960,12.900929,14.507619,16.112441,17.414910,18.903275,20.147674,20.803305,21.550424,22.546469,23.212954,23.721793,24.392810,24.727810,24.805921,1376.336772,25.611194,26.051374,26.425790,26.757863,27.114809,27.596251,27.964606,28.401743,28.850913,29.342220,22.908875,23.177990,17.514729,44.306893,2.916200
11/15/2021 16:43:01.9603,2698.899517,5.010211,7.957857,10.728800,12.914756,14.509254,16.128584,17.424693,18.905084,20.155444,20.805653,21.551687,22.546289,23.218541,23.722514,24.398931,24.737709,24.803761,1376.336772,25.611734,26.055329,26.430822,26.754809,27.106906,27.592481,27.962811,28.402819,28.843739,29.342041,22.906712,23.176008,17.508570,44.310613,2.905941
11/15/2021 16:43:03.0294,2699.968658,5.020111,7.959502,10.727706,12.914392,14.516702,16.132937,17.425056,18.915939,20.154902,20.809807,21.563419,22.556207,23.216198,23.726297,24.404332,24.748148,24.798362,1376.337484,25.611734,26.057126,26.428126,26.750138,27.120017,27.587454,27.963170,28.406049,28.848043,29.343296,22.906171,23.178891,17.516178,44.301047,2.911070
11/15/2021 16:43:03.9569,2700.896176,5.018827,7.962975,10.727159,12.916029,14.521606,16.123143,17.424331,18.917205,20.158878,20.809626,21.559087,22.551518,23.221425,23.723415,24.400551,24.738069,24.785764,1376.328046,25.598065,26.041306,26.423813,26.742232,27.103673,27.584940,27.960119,28.399949,28.839614,29.332898,22.893913,23.170060,17.509838,44.299808,2.911070
11/15/2021 16:43:05.0041,2701.943377,5.029277,7.974309,10.736457,12.919668,14.526511,16.125138,17.426505,18.909426,20.158517,20.813780,21.565946,22.561256,23.221425,23.730981,24.410453,24.743289,24.803221,1376.336772,25.607957,26.050475,26.428126,26.753731,27.111216,27.586915,27.966042,28.402640,28.847326,29.340786,22.905450,23.174566,17.517446,44.302110,2.900811
11/15/2021 16:43:05.9616,2702.900816,5.020661,7.970287,10.735180,12.921851,14.512523,16.127496,17.417809,18.912502,20.158697,20.813599,21.551506,22.552240,23.212414,23.721793,24.405592,24.742209,24.804661,1376.342471,25.610295,26.063598,26.432439,26.760738,27.115527,27.601278,27.975016,28.404255,28.854858,29.351363,22.914824,23.185920,17.523243,44.300339,2.895682
11/15/2021 16:43:06.9569,2703.896157,5.029827,7.979792,10.746483,12.930765,14.537592,16.132756,17.436469,18.926794,20.161950,20.813780,21.572082,22.565584,23.229355,23.730800,24.404872,24.742749,24.805201,1376.337662,25.614252,26.053711,26.433338,26.754989,27.107265,27.587633,27.960119,28.406408,28.851630,29.335587,22.909957,23.175107,17.513823,44.296796,2.895682
